interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,location_type
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,LES_WSEC_4,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,LGEE,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MALDEN,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MCWEST,Interface
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MDU,Interface
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MEANACJ_NPPD,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MEAN_FCU_OPPD,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MEAN_NCU_OPPD,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MEAN_NPPD,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MEC,Interface
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MHEB,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MIDW.INV.BKEYE,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MIDW.KACY.ALEX,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MIDW.KMEA.BKEYE,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MIDW.LES.BKEYE,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MIDW.NJAL.ALEX,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MINCOIII,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MISO,Interface
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MKECCIM_UN1,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MKECCIM_UN2,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MKECCLIFTON_UN1,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MKECJUDLR_UN4,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MKEC_KP_KINGIC4,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MKEC_KP_KINGIC6,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MKEC_KP_KINGIC7,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MKEC_KP_KINGIC8,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MKEC_KP_KINGIC9,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MKEC_KPP,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MKEC_KPP_GBURG,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MKECMULGRN_UN3,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MKECSHOOTSTAR,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MO.AE.CHIL2.MP,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MO.AM.FRED1.MP,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MO.AM.FRED2.MP,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MO.AM.LADD.MP,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MO.KC.MARS6.MP,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MOWR,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MOWR_MOPEPAECI,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MOWR_MOPEPAMMO,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MPS.AMUE.OUTLAW,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MPSGRNWD1UN1,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MPSGRNWD1UN2,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MPSGRNWD1UN3,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MPSGRNWD1UN4,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MPSLAKE_RDUN1,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MPSLAKE_RDUN2,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MPSLAKE_RDUN3,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MPSLAKE_RDUN4,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MPSLAKE_RDUN5,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MPSLAKE_RDUN6,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MPSLAKE_RDUN7,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MPS_MPS,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MPSNEVADAUN1,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MPS.OSBORN,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MPS.PRATT,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MPSRGREENUN3,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MPS.ROCKCREEK,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MPSSHARPER_UN1,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MPSSHARPER_UN2,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MPSSHARPER_UN3,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MPSTWA1UN1,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MPSTWA1UN2,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MSTNG,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MSTNG4,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MSTNG5,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,MSTNG6,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NBSO,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NEBRASKA_CITY_1,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NEBRASKA_CITY_2,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NEE_MAJESTIC2,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NHC1,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NORTH_OMAHA_3,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NORTH_OMAHA_4,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NORTH_OMAHA_5,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD2017HUB,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_ADMCOGEN,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_AINSWIND,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_BBW1,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_BBW2,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_BPS,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_BPWN_NPPD,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD.BRPS.CTNWD,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_BRPS_LOAD1,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_CANADAY,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_COLUMBS_1,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_COLUMBS_2,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_COLUMBS_3,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_COMB_WEC2,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_COOPR,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_COSN_NPPD,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_CRFTNWIND,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD.EAGL.MILL,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_ELKHNWIND,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD.ETNA.ASSET2,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD.FREM.CTNWD1,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_GGS1,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_GGS2,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_GRIS_GT1,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_GRIS_GT2,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_GRIS_GT3,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_GRIS_LD,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_GRIS_PB3,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_GRIS_PGS1,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_HALLAM,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_HAST_DHPC,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_HAST_LOAD,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_HAST_NDS4,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_HAST_NDS5,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_HAST_W2AX,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_HAST_WEC1,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_HCPD_VLTN,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_HEBRON,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD.HUB.PY2018,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD.HUB.PY2019,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD.HUB.PY2020,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD.HUB.PY2021,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD.HYST.HYST,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD.KCPL.JFY1,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD.KCPL.JFY2,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD.KCPL.JHN2,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD.KCPL.JN11,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD.KCPL.JN12,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_KINGSLEY,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_LAREDO,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD.LBLU.LBLU,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD.LCE.PLMCK,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD.LES.PRBRZ,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_MCCOOK,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD.MEAN.CTWD3SSCY,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_MEAN_SCRI,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD.NELI.BDR,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_NELI_LD,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_NPLATTE_1,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_NPLATTE_2,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_NPPD,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD.OPPD.CTNWDBTRC,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD.OPPD.SHOL,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_SHLD_1,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_SHLD_2,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_STLFTW,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD.TECH.1,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD.THWE.THW1,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD.THWE.THW2,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD_UGPM_NEIRRG,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NPPD.UPSR.UPSR,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NSB,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NSP,Interface
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NSSO,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,NYIS,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,OKGE.25MC.25MC,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,OKGE.AECC.CHISHOLM2,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,OKGE.AFGE.AFGE100,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,OKGE.AFGE.AFNEM1,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,OKGE.BALKO.WIND.1,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,OKGE.CCCO.COGEN,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,OKGECENTWIND,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,OKGE_CHISHOLM,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,OKGE.CU.DUK.FRNTR,Settlement Location
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,OKGECWBYWIND,Settlement Location
